name	type	source	detector	wavelength_nominal	units	sampling_frequency
S50-D48	NIRSCWAMPLITUDE	50	48	750	n/a	10.0004695931344
S51-D48	NIRSCWAMPLITUDE	51	48	750	n/a	10.0004695931344
S52-D48	NIRSCWAMPLITUDE	52	48	750	n/a	10.0004695931344
S53-D48	NIRSCWAMPLITUDE	53	48	750	n/a	10.0004695931344
S54-D48	NIRSCWAMPLITUDE	54	48	750	n/a	10.0004695931344
S55-D48	NIRSCWAMPLITUDE	55	48	750	n/a	10.0004695931344
S56-D48	NIRSCWAMPLITUDE	56	48	750	n/a	10.0004695931344
S58-D48	NIRSCWAMPLITUDE	58	48	750	n/a	10.0004695931344
S59-D48	NIRSCWAMPLITUDE	59	48	750	n/a	10.0004695931344
S60-D48	NIRSCWAMPLITUDE	60	48	750	n/a	10.0004695931344
S41-D49	NIRSCWAMPLITUDE	41	49	750	n/a	10.0004695931344
S42-D49	NIRSCWAMPLITUDE	42	49	750	n/a	10.0004695931344
S45-D49	NIRSCWAMPLITUDE	45	49	750	n/a	10.0004695931344
S46-D49	NIRSCWAMPLITUDE	46	49	750	n/a	10.0004695931344
S47-D49	NIRSCWAMPLITUDE	47	49	750	n/a	10.0004695931344
S49-D49	NIRSCWAMPLITUDE	49	49	750	n/a	10.0004695931344
S50-D49	NIRSCWAMPLITUDE	50	49	750	n/a	10.0004695931344
S51-D49	NIRSCWAMPLITUDE	51	49	750	n/a	10.0004695931344
S53-D49	NIRSCWAMPLITUDE	53	49	750	n/a	10.0004695931344
S54-D49	NIRSCWAMPLITUDE	54	49	750	n/a	10.0004695931344
S55-D49	NIRSCWAMPLITUDE	55	49	750	n/a	10.0004695931344
S57-D49	NIRSCWAMPLITUDE	57	49	750	n/a	10.0004695931344
S58-D49	NIRSCWAMPLITUDE	58	49	750	n/a	10.0004695931344
S59-D49	NIRSCWAMPLITUDE	59	49	750	n/a	10.0004695931344
S61-D49	NIRSCWAMPLITUDE	61	49	750	n/a	10.0004695931344
S62-D49	NIRSCWAMPLITUDE	62	49	750	n/a	10.0004695931344
S41-D50	NIRSCWAMPLITUDE	41	50	750	n/a	10.0004695931344
S42-D50	NIRSCWAMPLITUDE	42	50	750	n/a	10.0004695931344
S43-D50	NIRSCWAMPLITUDE	43	50	750	n/a	10.0004695931344
S45-D50	NIRSCWAMPLITUDE	45	50	750	n/a	10.0004695931344
S46-D50	NIRSCWAMPLITUDE	46	50	750	n/a	10.0004695931344
S47-D50	NIRSCWAMPLITUDE	47	50	750	n/a	10.0004695931344
S48-D50	NIRSCWAMPLITUDE	48	50	750	n/a	10.0004695931344
S49-D50	NIRSCWAMPLITUDE	49	50	750	n/a	10.0004695931344
S50-D50	NIRSCWAMPLITUDE	50	50	750	n/a	10.0004695931344
S51-D50	NIRSCWAMPLITUDE	51	50	750	n/a	10.0004695931344
S52-D50	NIRSCWAMPLITUDE	52	50	750	n/a	10.0004695931344
S53-D50	NIRSCWAMPLITUDE	53	50	750	n/a	10.0004695931344
S54-D50	NIRSCWAMPLITUDE	54	50	750	n/a	10.0004695931344
S55-D50	NIRSCWAMPLITUDE	55	50	750	n/a	10.0004695931344
S56-D50	NIRSCWAMPLITUDE	56	50	750	n/a	10.0004695931344
S57-D50	NIRSCWAMPLITUDE	57	50	750	n/a	10.0004695931344
S58-D50	NIRSCWAMPLITUDE	58	50	750	n/a	10.0004695931344
S59-D50	NIRSCWAMPLITUDE	59	50	750	n/a	10.0004695931344
S60-D50	NIRSCWAMPLITUDE	60	50	750	n/a	10.0004695931344
S61-D50	NIRSCWAMPLITUDE	61	50	750	n/a	10.0004695931344
S62-D50	NIRSCWAMPLITUDE	62	50	750	n/a	10.0004695931344
S63-D50	NIRSCWAMPLITUDE	63	50	750	n/a	10.0004695931344
S41-D51	NIRSCWAMPLITUDE	41	51	750	n/a	10.0004695931344
S42-D51	NIRSCWAMPLITUDE	42	51	750	n/a	10.0004695931344
S43-D51	NIRSCWAMPLITUDE	43	51	750	n/a	10.0004695931344
S44-D51	NIRSCWAMPLITUDE	44	51	750	n/a	10.0004695931344
S45-D51	NIRSCWAMPLITUDE	45	51	750	n/a	10.0004695931344
S46-D51	NIRSCWAMPLITUDE	46	51	750	n/a	10.0004695931344
S47-D51	NIRSCWAMPLITUDE	47	51	750	n/a	10.0004695931344
S48-D51	NIRSCWAMPLITUDE	48	51	750	n/a	10.0004695931344
S49-D51	NIRSCWAMPLITUDE	49	51	750	n/a	10.0004695931344
S50-D51	NIRSCWAMPLITUDE	50	51	750	n/a	10.0004695931344
S51-D51	NIRSCWAMPLITUDE	51	51	750	n/a	10.0004695931344
S52-D51	NIRSCWAMPLITUDE	52	51	750	n/a	10.0004695931344
S53-D51	NIRSCWAMPLITUDE	53	51	750	n/a	10.0004695931344
S54-D51	NIRSCWAMPLITUDE	54	51	750	n/a	10.0004695931344
S55-D51	NIRSCWAMPLITUDE	55	51	750	n/a	10.0004695931344
S56-D51	NIRSCWAMPLITUDE	56	51	750	n/a	10.0004695931344
S57-D51	NIRSCWAMPLITUDE	57	51	750	n/a	10.0004695931344
S58-D51	NIRSCWAMPLITUDE	58	51	750	n/a	10.0004695931344
S59-D51	NIRSCWAMPLITUDE	59	51	750	n/a	10.0004695931344
S60-D51	NIRSCWAMPLITUDE	60	51	750	n/a	10.0004695931344
S61-D51	NIRSCWAMPLITUDE	61	51	750	n/a	10.0004695931344
S62-D51	NIRSCWAMPLITUDE	62	51	750	n/a	10.0004695931344
S63-D51	NIRSCWAMPLITUDE	63	51	750	n/a	10.0004695931344
S64-D51	NIRSCWAMPLITUDE	64	51	750	n/a	10.0004695931344
S42-D52	NIRSCWAMPLITUDE	42	52	750	n/a	10.0004695931344
S43-D52	NIRSCWAMPLITUDE	43	52	750	n/a	10.0004695931344
S44-D52	NIRSCWAMPLITUDE	44	52	750	n/a	10.0004695931344
S45-D52	NIRSCWAMPLITUDE	45	52	750	n/a	10.0004695931344
S46-D52	NIRSCWAMPLITUDE	46	52	750	n/a	10.0004695931344
S47-D52	NIRSCWAMPLITUDE	47	52	750	n/a	10.0004695931344
S48-D52	NIRSCWAMPLITUDE	48	52	750	n/a	10.0004695931344
S49-D52	NIRSCWAMPLITUDE	49	52	750	n/a	10.0004695931344
S50-D52	NIRSCWAMPLITUDE	50	52	750	n/a	10.0004695931344
S51-D52	NIRSCWAMPLITUDE	51	52	750	n/a	10.0004695931344
S52-D52	NIRSCWAMPLITUDE	52	52	750	n/a	10.0004695931344
S53-D52	NIRSCWAMPLITUDE	53	52	750	n/a	10.0004695931344
S54-D52	NIRSCWAMPLITUDE	54	52	750	n/a	10.0004695931344
S55-D52	NIRSCWAMPLITUDE	55	52	750	n/a	10.0004695931344
S56-D52	NIRSCWAMPLITUDE	56	52	750	n/a	10.0004695931344
S57-D52	NIRSCWAMPLITUDE	57	52	750	n/a	10.0004695931344
S58-D52	NIRSCWAMPLITUDE	58	52	750	n/a	10.0004695931344
S59-D52	NIRSCWAMPLITUDE	59	52	750	n/a	10.0004695931344
S60-D52	NIRSCWAMPLITUDE	60	52	750	n/a	10.0004695931344
S62-D52	NIRSCWAMPLITUDE	62	52	750	n/a	10.0004695931344
S63-D52	NIRSCWAMPLITUDE	63	52	750	n/a	10.0004695931344
S64-D52	NIRSCWAMPLITUDE	64	52	750	n/a	10.0004695931344
S45-D53	NIRSCWAMPLITUDE	45	53	750	n/a	10.0004695931344
S46-D53	NIRSCWAMPLITUDE	46	53	750	n/a	10.0004695931344
S49-D53	NIRSCWAMPLITUDE	49	53	750	n/a	10.0004695931344
S50-D53	NIRSCWAMPLITUDE	50	53	750	n/a	10.0004695931344
S51-D53	NIRSCWAMPLITUDE	51	53	750	n/a	10.0004695931344
S53-D53	NIRSCWAMPLITUDE	53	53	750	n/a	10.0004695931344
S54-D53	NIRSCWAMPLITUDE	54	53	750	n/a	10.0004695931344
S55-D53	NIRSCWAMPLITUDE	55	53	750	n/a	10.0004695931344
S57-D53	NIRSCWAMPLITUDE	57	53	750	n/a	10.0004695931344
S58-D53	NIRSCWAMPLITUDE	58	53	750	n/a	10.0004695931344
S59-D53	NIRSCWAMPLITUDE	59	53	750	n/a	10.0004695931344
S61-D53	NIRSCWAMPLITUDE	61	53	750	n/a	10.0004695931344
S62-D53	NIRSCWAMPLITUDE	62	53	750	n/a	10.0004695931344
S63-D53	NIRSCWAMPLITUDE	63	53	750	n/a	10.0004695931344
S65-D53	NIRSCWAMPLITUDE	65	53	750	n/a	10.0004695931344
S66-D53	NIRSCWAMPLITUDE	66	53	750	n/a	10.0004695931344
S45-D54	NIRSCWAMPLITUDE	45	54	750	n/a	10.0004695931344
S46-D54	NIRSCWAMPLITUDE	46	54	750	n/a	10.0004695931344
S47-D54	NIRSCWAMPLITUDE	47	54	750	n/a	10.0004695931344
S49-D54	NIRSCWAMPLITUDE	49	54	750	n/a	10.0004695931344
S50-D54	NIRSCWAMPLITUDE	50	54	750	n/a	10.0004695931344
S51-D54	NIRSCWAMPLITUDE	51	54	750	n/a	10.0004695931344
S52-D54	NIRSCWAMPLITUDE	52	54	750	n/a	10.0004695931344
S53-D54	NIRSCWAMPLITUDE	53	54	750	n/a	10.0004695931344
S54-D54	NIRSCWAMPLITUDE	54	54	750	n/a	10.0004695931344
S55-D54	NIRSCWAMPLITUDE	55	54	750	n/a	10.0004695931344
S56-D54	NIRSCWAMPLITUDE	56	54	750	n/a	10.0004695931344
S57-D54	NIRSCWAMPLITUDE	57	54	750	n/a	10.0004695931344
S58-D54	NIRSCWAMPLITUDE	58	54	750	n/a	10.0004695931344
S59-D54	NIRSCWAMPLITUDE	59	54	750	n/a	10.0004695931344
S60-D54	NIRSCWAMPLITUDE	60	54	750	n/a	10.0004695931344
S61-D54	NIRSCWAMPLITUDE	61	54	750	n/a	10.0004695931344
S62-D54	NIRSCWAMPLITUDE	62	54	750	n/a	10.0004695931344
S63-D54	NIRSCWAMPLITUDE	63	54	750	n/a	10.0004695931344
S64-D54	NIRSCWAMPLITUDE	64	54	750	n/a	10.0004695931344
S65-D54	NIRSCWAMPLITUDE	65	54	750	n/a	10.0004695931344
S66-D54	NIRSCWAMPLITUDE	66	54	750	n/a	10.0004695931344
S67-D54	NIRSCWAMPLITUDE	67	54	750	n/a	10.0004695931344
S45-D55	NIRSCWAMPLITUDE	45	55	750	n/a	10.0004695931344
S46-D55	NIRSCWAMPLITUDE	46	55	750	n/a	10.0004695931344
S47-D55	NIRSCWAMPLITUDE	47	55	750	n/a	10.0004695931344
S48-D55	NIRSCWAMPLITUDE	48	55	750	n/a	10.0004695931344
S49-D55	NIRSCWAMPLITUDE	49	55	750	n/a	10.0004695931344
S50-D55	NIRSCWAMPLITUDE	50	55	750	n/a	10.0004695931344
S51-D55	NIRSCWAMPLITUDE	51	55	750	n/a	10.0004695931344
S52-D55	NIRSCWAMPLITUDE	52	55	750	n/a	10.0004695931344
S53-D55	NIRSCWAMPLITUDE	53	55	750	n/a	10.0004695931344
S54-D55	NIRSCWAMPLITUDE	54	55	750	n/a	10.0004695931344
S55-D55	NIRSCWAMPLITUDE	55	55	750	n/a	10.0004695931344
S56-D55	NIRSCWAMPLITUDE	56	55	750	n/a	10.0004695931344
S57-D55	NIRSCWAMPLITUDE	57	55	750	n/a	10.0004695931344
S58-D55	NIRSCWAMPLITUDE	58	55	750	n/a	10.0004695931344
S59-D55	NIRSCWAMPLITUDE	59	55	750	n/a	10.0004695931344
S60-D55	NIRSCWAMPLITUDE	60	55	750	n/a	10.0004695931344
S61-D55	NIRSCWAMPLITUDE	61	55	750	n/a	10.0004695931344
S62-D55	NIRSCWAMPLITUDE	62	55	750	n/a	10.0004695931344
S63-D55	NIRSCWAMPLITUDE	63	55	750	n/a	10.0004695931344
S64-D55	NIRSCWAMPLITUDE	64	55	750	n/a	10.0004695931344
S65-D55	NIRSCWAMPLITUDE	65	55	750	n/a	10.0004695931344
S66-D55	NIRSCWAMPLITUDE	66	55	750	n/a	10.0004695931344
S67-D55	NIRSCWAMPLITUDE	67	55	750	n/a	10.0004695931344
S68-D55	NIRSCWAMPLITUDE	68	55	750	n/a	10.0004695931344
S46-D56	NIRSCWAMPLITUDE	46	56	750	n/a	10.0004695931344
S47-D56	NIRSCWAMPLITUDE	47	56	750	n/a	10.0004695931344
S48-D56	NIRSCWAMPLITUDE	48	56	750	n/a	10.0004695931344
S49-D56	NIRSCWAMPLITUDE	49	56	750	n/a	10.0004695931344
S50-D56	NIRSCWAMPLITUDE	50	56	750	n/a	10.0004695931344
S51-D56	NIRSCWAMPLITUDE	51	56	750	n/a	10.0004695931344
S52-D56	NIRSCWAMPLITUDE	52	56	750	n/a	10.0004695931344
S53-D56	NIRSCWAMPLITUDE	53	56	750	n/a	10.0004695931344
S54-D56	NIRSCWAMPLITUDE	54	56	750	n/a	10.0004695931344
S55-D56	NIRSCWAMPLITUDE	55	56	750	n/a	10.0004695931344
S56-D56	NIRSCWAMPLITUDE	56	56	750	n/a	10.0004695931344
S57-D56	NIRSCWAMPLITUDE	57	56	750	n/a	10.0004695931344
S58-D56	NIRSCWAMPLITUDE	58	56	750	n/a	10.0004695931344
S59-D56	NIRSCWAMPLITUDE	59	56	750	n/a	10.0004695931344
S60-D56	NIRSCWAMPLITUDE	60	56	750	n/a	10.0004695931344
S61-D56	NIRSCWAMPLITUDE	61	56	750	n/a	10.0004695931344
S62-D56	NIRSCWAMPLITUDE	62	56	750	n/a	10.0004695931344
S63-D56	NIRSCWAMPLITUDE	63	56	750	n/a	10.0004695931344
S64-D56	NIRSCWAMPLITUDE	64	56	750	n/a	10.0004695931344
S66-D56	NIRSCWAMPLITUDE	66	56	750	n/a	10.0004695931344
S67-D56	NIRSCWAMPLITUDE	67	56	750	n/a	10.0004695931344
S68-D56	NIRSCWAMPLITUDE	68	56	750	n/a	10.0004695931344
S49-D57	NIRSCWAMPLITUDE	49	57	750	n/a	10.0004695931344
S50-D57	NIRSCWAMPLITUDE	50	57	750	n/a	10.0004695931344
S53-D57	NIRSCWAMPLITUDE	53	57	750	n/a	10.0004695931344
S54-D57	NIRSCWAMPLITUDE	54	57	750	n/a	10.0004695931344
S55-D57	NIRSCWAMPLITUDE	55	57	750	n/a	10.0004695931344
S57-D57	NIRSCWAMPLITUDE	57	57	750	n/a	10.0004695931344
S58-D57	NIRSCWAMPLITUDE	58	57	750	n/a	10.0004695931344
S59-D57	NIRSCWAMPLITUDE	59	57	750	n/a	10.0004695931344
S61-D57	NIRSCWAMPLITUDE	61	57	750	n/a	10.0004695931344
S62-D57	NIRSCWAMPLITUDE	62	57	750	n/a	10.0004695931344
S63-D57	NIRSCWAMPLITUDE	63	57	750	n/a	10.0004695931344
S65-D57	NIRSCWAMPLITUDE	65	57	750	n/a	10.0004695931344
S66-D57	NIRSCWAMPLITUDE	66	57	750	n/a	10.0004695931344
S67-D57	NIRSCWAMPLITUDE	67	57	750	n/a	10.0004695931344
S69-D57	NIRSCWAMPLITUDE	69	57	750	n/a	10.0004695931344
S49-D58	NIRSCWAMPLITUDE	49	58	750	n/a	10.0004695931344
S50-D58	NIRSCWAMPLITUDE	50	58	750	n/a	10.0004695931344
S51-D58	NIRSCWAMPLITUDE	51	58	750	n/a	10.0004695931344
S53-D58	NIRSCWAMPLITUDE	53	58	750	n/a	10.0004695931344
S54-D58	NIRSCWAMPLITUDE	54	58	750	n/a	10.0004695931344
S55-D58	NIRSCWAMPLITUDE	55	58	750	n/a	10.0004695931344
S56-D58	NIRSCWAMPLITUDE	56	58	750	n/a	10.0004695931344
S57-D58	NIRSCWAMPLITUDE	57	58	750	n/a	10.0004695931344
S58-D58	NIRSCWAMPLITUDE	58	58	750	n/a	10.0004695931344
S59-D58	NIRSCWAMPLITUDE	59	58	750	n/a	10.0004695931344
S60-D58	NIRSCWAMPLITUDE	60	58	750	n/a	10.0004695931344
S61-D58	NIRSCWAMPLITUDE	61	58	750	n/a	10.0004695931344
S62-D58	NIRSCWAMPLITUDE	62	58	750	n/a	10.0004695931344
S63-D58	NIRSCWAMPLITUDE	63	58	750	n/a	10.0004695931344
S64-D58	NIRSCWAMPLITUDE	64	58	750	n/a	10.0004695931344
S65-D58	NIRSCWAMPLITUDE	65	58	750	n/a	10.0004695931344
S66-D58	NIRSCWAMPLITUDE	66	58	750	n/a	10.0004695931344
S67-D58	NIRSCWAMPLITUDE	67	58	750	n/a	10.0004695931344
S68-D58	NIRSCWAMPLITUDE	68	58	750	n/a	10.0004695931344
S69-D58	NIRSCWAMPLITUDE	69	58	750	n/a	10.0004695931344
S70-D58	NIRSCWAMPLITUDE	70	58	750	n/a	10.0004695931344
S49-D59	NIRSCWAMPLITUDE	49	59	750	n/a	10.0004695931344
S50-D59	NIRSCWAMPLITUDE	50	59	750	n/a	10.0004695931344
S51-D59	NIRSCWAMPLITUDE	51	59	750	n/a	10.0004695931344
S52-D59	NIRSCWAMPLITUDE	52	59	750	n/a	10.0004695931344
S53-D59	NIRSCWAMPLITUDE	53	59	750	n/a	10.0004695931344
S54-D59	NIRSCWAMPLITUDE	54	59	750	n/a	10.0004695931344
S55-D59	NIRSCWAMPLITUDE	55	59	750	n/a	10.0004695931344
S56-D59	NIRSCWAMPLITUDE	56	59	750	n/a	10.0004695931344
S57-D59	NIRSCWAMPLITUDE	57	59	750	n/a	10.0004695931344
S58-D59	NIRSCWAMPLITUDE	58	59	750	n/a	10.0004695931344
S59-D59	NIRSCWAMPLITUDE	59	59	750	n/a	10.0004695931344
S60-D59	NIRSCWAMPLITUDE	60	59	750	n/a	10.0004695931344
S61-D59	NIRSCWAMPLITUDE	61	59	750	n/a	10.0004695931344
S62-D59	NIRSCWAMPLITUDE	62	59	750	n/a	10.0004695931344
S63-D59	NIRSCWAMPLITUDE	63	59	750	n/a	10.0004695931344
S64-D59	NIRSCWAMPLITUDE	64	59	750	n/a	10.0004695931344
S65-D59	NIRSCWAMPLITUDE	65	59	750	n/a	10.0004695931344
S66-D59	NIRSCWAMPLITUDE	66	59	750	n/a	10.0004695931344
S67-D59	NIRSCWAMPLITUDE	67	59	750	n/a	10.0004695931344
S68-D59	NIRSCWAMPLITUDE	68	59	750	n/a	10.0004695931344
S69-D59	NIRSCWAMPLITUDE	69	59	750	n/a	10.0004695931344
S70-D59	NIRSCWAMPLITUDE	70	59	750	n/a	10.0004695931344
S71-D59	NIRSCWAMPLITUDE	71	59	750	n/a	10.0004695931344
S50-D60	NIRSCWAMPLITUDE	50	60	750	n/a	10.0004695931344
S51-D60	NIRSCWAMPLITUDE	51	60	750	n/a	10.0004695931344
S52-D60	NIRSCWAMPLITUDE	52	60	750	n/a	10.0004695931344
S53-D60	NIRSCWAMPLITUDE	53	60	750	n/a	10.0004695931344
S54-D60	NIRSCWAMPLITUDE	54	60	750	n/a	10.0004695931344
S55-D60	NIRSCWAMPLITUDE	55	60	750	n/a	10.0004695931344
S56-D60	NIRSCWAMPLITUDE	56	60	750	n/a	10.0004695931344
S57-D60	NIRSCWAMPLITUDE	57	60	750	n/a	10.0004695931344
S58-D60	NIRSCWAMPLITUDE	58	60	750	n/a	10.0004695931344
S59-D60	NIRSCWAMPLITUDE	59	60	750	n/a	10.0004695931344
S60-D60	NIRSCWAMPLITUDE	60	60	750	n/a	10.0004695931344
S61-D60	NIRSCWAMPLITUDE	61	60	750	n/a	10.0004695931344
S62-D60	NIRSCWAMPLITUDE	62	60	750	n/a	10.0004695931344
S63-D60	NIRSCWAMPLITUDE	63	60	750	n/a	10.0004695931344
S64-D60	NIRSCWAMPLITUDE	64	60	750	n/a	10.0004695931344
S65-D60	NIRSCWAMPLITUDE	65	60	750	n/a	10.0004695931344
S66-D60	NIRSCWAMPLITUDE	66	60	750	n/a	10.0004695931344
S67-D60	NIRSCWAMPLITUDE	67	60	750	n/a	10.0004695931344
S68-D60	NIRSCWAMPLITUDE	68	60	750	n/a	10.0004695931344
S69-D60	NIRSCWAMPLITUDE	69	60	750	n/a	10.0004695931344
S70-D60	NIRSCWAMPLITUDE	70	60	750	n/a	10.0004695931344
S71-D60	NIRSCWAMPLITUDE	71	60	750	n/a	10.0004695931344
S72-D60	NIRSCWAMPLITUDE	72	60	750	n/a	10.0004695931344
S53-D61	NIRSCWAMPLITUDE	53	61	750	n/a	10.0004695931344
S54-D61	NIRSCWAMPLITUDE	54	61	750	n/a	10.0004695931344
S57-D61	NIRSCWAMPLITUDE	57	61	750	n/a	10.0004695931344
S58-D61	NIRSCWAMPLITUDE	58	61	750	n/a	10.0004695931344
S59-D61	NIRSCWAMPLITUDE	59	61	750	n/a	10.0004695931344
S61-D61	NIRSCWAMPLITUDE	61	61	750	n/a	10.0004695931344
S62-D61	NIRSCWAMPLITUDE	62	61	750	n/a	10.0004695931344
S63-D61	NIRSCWAMPLITUDE	63	61	750	n/a	10.0004695931344
S65-D61	NIRSCWAMPLITUDE	65	61	750	n/a	10.0004695931344
S66-D61	NIRSCWAMPLITUDE	66	61	750	n/a	10.0004695931344
S67-D61	NIRSCWAMPLITUDE	67	61	750	n/a	10.0004695931344
S69-D61	NIRSCWAMPLITUDE	69	61	750	n/a	10.0004695931344
S70-D61	NIRSCWAMPLITUDE	70	61	750	n/a	10.0004695931344
S73-D61	NIRSCWAMPLITUDE	73	61	750	n/a	10.0004695931344
S53-D62	NIRSCWAMPLITUDE	53	62	750	n/a	10.0004695931344
S54-D62	NIRSCWAMPLITUDE	54	62	750	n/a	10.0004695931344
S55-D62	NIRSCWAMPLITUDE	55	62	750	n/a	10.0004695931344
S57-D62	NIRSCWAMPLITUDE	57	62	750	n/a	10.0004695931344
S58-D62	NIRSCWAMPLITUDE	58	62	750	n/a	10.0004695931344
S59-D62	NIRSCWAMPLITUDE	59	62	750	n/a	10.0004695931344
S60-D62	NIRSCWAMPLITUDE	60	62	750	n/a	10.0004695931344
S61-D62	NIRSCWAMPLITUDE	61	62	750	n/a	10.0004695931344
S62-D62	NIRSCWAMPLITUDE	62	62	750	n/a	10.0004695931344
S63-D62	NIRSCWAMPLITUDE	63	62	750	n/a	10.0004695931344
S64-D62	NIRSCWAMPLITUDE	64	62	750	n/a	10.0004695931344
S65-D62	NIRSCWAMPLITUDE	65	62	750	n/a	10.0004695931344
S66-D62	NIRSCWAMPLITUDE	66	62	750	n/a	10.0004695931344
S67-D62	NIRSCWAMPLITUDE	67	62	750	n/a	10.0004695931344
S68-D62	NIRSCWAMPLITUDE	68	62	750	n/a	10.0004695931344
S69-D62	NIRSCWAMPLITUDE	69	62	750	n/a	10.0004695931344
S70-D62	NIRSCWAMPLITUDE	70	62	750	n/a	10.0004695931344
S71-D62	NIRSCWAMPLITUDE	71	62	750	n/a	10.0004695931344
S73-D62	NIRSCWAMPLITUDE	73	62	750	n/a	10.0004695931344
S74-D62	NIRSCWAMPLITUDE	74	62	750	n/a	10.0004695931344
S53-D63	NIRSCWAMPLITUDE	53	63	750	n/a	10.0004695931344
S54-D63	NIRSCWAMPLITUDE	54	63	750	n/a	10.0004695931344
S55-D63	NIRSCWAMPLITUDE	55	63	750	n/a	10.0004695931344
S56-D63	NIRSCWAMPLITUDE	56	63	750	n/a	10.0004695931344
S57-D63	NIRSCWAMPLITUDE	57	63	750	n/a	10.0004695931344
S58-D63	NIRSCWAMPLITUDE	58	63	750	n/a	10.0004695931344
S59-D63	NIRSCWAMPLITUDE	59	63	750	n/a	10.0004695931344
S60-D63	NIRSCWAMPLITUDE	60	63	750	n/a	10.0004695931344
S61-D63	NIRSCWAMPLITUDE	61	63	750	n/a	10.0004695931344
S62-D63	NIRSCWAMPLITUDE	62	63	750	n/a	10.0004695931344
S63-D63	NIRSCWAMPLITUDE	63	63	750	n/a	10.0004695931344
S64-D63	NIRSCWAMPLITUDE	64	63	750	n/a	10.0004695931344
S65-D63	NIRSCWAMPLITUDE	65	63	750	n/a	10.0004695931344
S66-D63	NIRSCWAMPLITUDE	66	63	750	n/a	10.0004695931344
S67-D63	NIRSCWAMPLITUDE	67	63	750	n/a	10.0004695931344
S68-D63	NIRSCWAMPLITUDE	68	63	750	n/a	10.0004695931344
S69-D63	NIRSCWAMPLITUDE	69	63	750	n/a	10.0004695931344
S70-D63	NIRSCWAMPLITUDE	70	63	750	n/a	10.0004695931344
S71-D63	NIRSCWAMPLITUDE	71	63	750	n/a	10.0004695931344
S72-D63	NIRSCWAMPLITUDE	72	63	750	n/a	10.0004695931344
S73-D63	NIRSCWAMPLITUDE	73	63	750	n/a	10.0004695931344
S74-D63	NIRSCWAMPLITUDE	74	63	750	n/a	10.0004695931344
S75-D63	NIRSCWAMPLITUDE	75	63	750	n/a	10.0004695931344
S54-D64	NIRSCWAMPLITUDE	54	64	750	n/a	10.0004695931344
S55-D64	NIRSCWAMPLITUDE	55	64	750	n/a	10.0004695931344
S56-D64	NIRSCWAMPLITUDE	56	64	750	n/a	10.0004695931344
S57-D64	NIRSCWAMPLITUDE	57	64	750	n/a	10.0004695931344
S58-D64	NIRSCWAMPLITUDE	58	64	750	n/a	10.0004695931344
S59-D64	NIRSCWAMPLITUDE	59	64	750	n/a	10.0004695931344
S60-D64	NIRSCWAMPLITUDE	60	64	750	n/a	10.0004695931344
S61-D64	NIRSCWAMPLITUDE	61	64	750	n/a	10.0004695931344
S62-D64	NIRSCWAMPLITUDE	62	64	750	n/a	10.0004695931344
S63-D64	NIRSCWAMPLITUDE	63	64	750	n/a	10.0004695931344
S64-D64	NIRSCWAMPLITUDE	64	64	750	n/a	10.0004695931344
S65-D64	NIRSCWAMPLITUDE	65	64	750	n/a	10.0004695931344
S66-D64	NIRSCWAMPLITUDE	66	64	750	n/a	10.0004695931344
S67-D64	NIRSCWAMPLITUDE	67	64	750	n/a	10.0004695931344
S68-D64	NIRSCWAMPLITUDE	68	64	750	n/a	10.0004695931344
S69-D64	NIRSCWAMPLITUDE	69	64	750	n/a	10.0004695931344
S70-D64	NIRSCWAMPLITUDE	70	64	750	n/a	10.0004695931344
S71-D64	NIRSCWAMPLITUDE	71	64	750	n/a	10.0004695931344
S72-D64	NIRSCWAMPLITUDE	72	64	750	n/a	10.0004695931344
S73-D64	NIRSCWAMPLITUDE	73	64	750	n/a	10.0004695931344
S74-D64	NIRSCWAMPLITUDE	74	64	750	n/a	10.0004695931344
S75-D64	NIRSCWAMPLITUDE	75	64	750	n/a	10.0004695931344
S76-D64	NIRSCWAMPLITUDE	76	64	750	n/a	10.0004695931344
S57-D65	NIRSCWAMPLITUDE	57	65	750	n/a	10.0004695931344
S58-D65	NIRSCWAMPLITUDE	58	65	750	n/a	10.0004695931344
S59-D65	NIRSCWAMPLITUDE	59	65	750	n/a	10.0004695931344
S61-D65	NIRSCWAMPLITUDE	61	65	750	n/a	10.0004695931344
S62-D65	NIRSCWAMPLITUDE	62	65	750	n/a	10.0004695931344
S63-D65	NIRSCWAMPLITUDE	63	65	750	n/a	10.0004695931344
S64-D65	NIRSCWAMPLITUDE	64	65	750	n/a	10.0004695931344
S65-D65	NIRSCWAMPLITUDE	65	65	750	n/a	10.0004695931344
S66-D65	NIRSCWAMPLITUDE	66	65	750	n/a	10.0004695931344
S67-D65	NIRSCWAMPLITUDE	67	65	750	n/a	10.0004695931344
S68-D65	NIRSCWAMPLITUDE	68	65	750	n/a	10.0004695931344
S69-D65	NIRSCWAMPLITUDE	69	65	750	n/a	10.0004695931344
S70-D65	NIRSCWAMPLITUDE	70	65	750	n/a	10.0004695931344
S71-D65	NIRSCWAMPLITUDE	71	65	750	n/a	10.0004695931344
S73-D65	NIRSCWAMPLITUDE	73	65	750	n/a	10.0004695931344
S74-D65	NIRSCWAMPLITUDE	74	65	750	n/a	10.0004695931344
S75-D65	NIRSCWAMPLITUDE	75	65	750	n/a	10.0004695931344
S77-D65	NIRSCWAMPLITUDE	77	65	750	n/a	10.0004695931344
